id,name,lat,lon
983,T'ai-hsu,,
984,T'an Chen,,
985,T'an Chen-lin,,
986,T'an Cheng,,
987,T'ang En-po,,
988,T'ang Erh-ho,,
989,T'ang Sheng-chih,,
990,T'ang Yung-t'ung,,
991,T'ao Hsi-sheng,,
992,T'ao Hsing-chih,,
993,Tai Li,,
994,Tang Hua-lung,,
995,Teng Hsi-hou,,
996,Teng Ying-ch'ao,,
997,Ting Fu-pao,,
998,Ting Hsi-lin,,
999,Ting Ling,,
1000,Ting Wei-fen,,
1001,Ts'ai Ch'ang,,
1002,Ts'ai O,,
1003,Ts'ai T'ing-kan,,
1004,Ch'iu Chin,,
1005,Chou Chun,,
1006,Hsu Hsi-lin,,
1007,Huang Chung-yu,,
1008,Silas Hardoon,,
1009,Ts'ai Kuang-p'u,,
1010,Ts'ai Ming-en,,
1011,Yang Ch'uan,,
1012,Ts'en Ch'un-hsuan,,
1013,Tu Chung-yuan,,
1014,Tu Yu-ming,,
1015,Tu Yueh-sheng,,
1016,Chang Huai-chih,,
1017,Fu Liang-tso,,
1018,Li Ch'ang-t'ai,,
1019,Liu Ming-ch'uan,,
1020,T. Yuan-shan,,
1021,Tuan P'ei,,
1022,Wang Shih-chen,,
1023,Tuan Hsi-p'eng,,
1024,Tung Ch'i-wu,,
1025,Tung Hsien-kuang,,
1026,Tung K'ang,,
1027,Tung Yuan-feng,,
1028,Ulanfu,,
1029,Unenbayin,,
1030,Wan Chia-pao,,
1031,Wan Fu-lin,,
1032,Wang Chen,,
1033,Alfred Sze,,
1034,Chang Shao-tseng,,
1035,Hu Ying,,
1036,Leo M. Karakhan,,
1037,Li Teng-hui,,
1038,T. H. Lee,,
1039,Wang Ching-ch'un,,
1040,Kao Tsung-wu,,
1041,Konoye,,
1042,Lu Yu,,
1043,M. N. Roy,,
1044,Tojo,,
1045,Wang Shu,,
1046,Wang K'ai-yun,,
1047,Wang K'o-min,,
1048,Wang Kuo-wei,,
1049,Wang P'eng-sheng,,
1050,Wang Tsao-shih,,
1051,Wang Yin-t'ai,,
1052,Wang Yun-wu,,
1053,Wei Li-huang,,
1054,Wen I-to,,
1055,Huang I-chou,,
1056,Lien Ch'uan,,
1057,Liu Erh-k'uei,,
1058,T'ao Mo,,
1059,Wu Meng-fu,,
1060,Wu Shu-wei,,
1061,Wu Ching-hsiung,,
1062,Wu Han,,
1063,Wu Hsiu-ch'uan,,
1064,Wu Lien-teh,,
1065,Doihara Kenji,,
1066,Hsiao Yao-nan,,
1067,Okano Masujiro,,
1068,T. Heng-sheng,,
1069,Wu Tao-shih,,
1070,Wu Wen-fu,,
1071,Yeh K'ai-hsin,,
1072,Wu T'ing-hsieh,,
1073,Wu Ting-ch'ang,,
1074,Wu Yao-tsung,,
1075,Wu Yi-fang,,
1076,Wu Yu,,
1077,Wu Yu-chang,,
1078,Y. Y. Tsu,,
1079,Yang Chieh,,
1080,Yang Yung-t'ai,,
1081,Yeh Kung-ch'ao,,
1082,Yeh Kung-cho,,
1083,Chao Tzu-lung,,
1084,Kao Yu-han,,
1085,Yeh Te-hui,,
1086,Chao Tai-wen,,
1087,Yu Chen,,
1088,Yen Hui-ch'ing,,
1089,Yolbars,,
1090,Yu Hung-chun,,
1091,Yu P'ing-po,,
1092,Chao Ping-chun,,
1093,Chou Fu,,
1094,H. Paots'en,,
1095,H. Tzu-wu,,
1096,H. Yu-wu,,
1097,Hanabusa Yoshimoto,,
1098,Hu Yu-fen,,
1099,Hung Shu-tsu,,
1100,Ito Hirobumi,,
1101,Jung-lu,,
1102,Kan Hou-tz'u,,
1103,Lin Kuan-hsiung,,
1104,Liu K'un-i,,
1105,Lu Shun,,
1106,T. Chen-shu,,
1107,T. Chung-jen,,
1108,T. Han-yun,,
1109,T. Hsiao-hsuan,,
1110,T. Hsing-wu,,
1111,T. Lai-ch'en,,
1112,T. Mei-shu,,
1113,T. Pao-ch'en,,
1114,T. Shou-ch'en,,
1115,T. Tso-ch'en,,
1116,T. Wu-lou,,
1117,T. Yun-mei,,
1118,T. Yun-t'ai,,
1119,Tai Won Kun,,
1120,Tung Fu-hsiang,,
1121,Wu Ch'ang-ch'ing,,
1122,Yuan Chia-san,,
1123,Yuan K'o-wen,,
1124,Yuan Pao-ch'ing,,
1125,Yuan Pao-chung,,
1126,Yuan Pao-heng,,
1127,Yuan T'ung-li,,
